AAR,BYDEL,ALDER,CIVST,KOEN,PERSONER
2012,8,57,F,1,62
2012,8,57,F,2,77
2012,8,57,G,1,82
2012,8,57,G,2,78
2012,8,57,U,1,69
2012,8,57,U,2,50
2012,8,58,E,1,5
2012,8,58,E,2,12
2012,8,58,F,1,63
2012,8,58,F,2,62
2012,8,58,G,1,86
2012,8,58,G,2,79
2012,8,58,U,1,87
2012,8,58,U,2,47
2012,8,59,E,1,5
2012,8,59,E,2,11
2012,8,59,F,1,65
2012,8,59,F,2,62
2012,8,59,G,1,83
2012,8,59,G,2,83
2012,8,59,U,1,69
2012,8,59,U,2,41
2012,8,60,E,1,7
2012,8,60,E,2,17
2012,8,60,F,1,53
2012,8,60,F,2,62
2012,8,60,G,1,95
2012,8,60,G,2,82
2012,8,60,U,1,61
2012,8,60,U,2,43
2012,8,61,E,1,10
2012,8,61,E,2,14
2012,8,61,F,1,63
2012,8,61,F,2,70
2012,8,61,G,1,81
2012,8,61,G,2,76
2012,8,61,U,1,56
2012,8,61,U,2,34
2012,8,62,E,1,3
2012,8,62,E,2,16
2012,8,62,F,1,61
2012,8,62,F,2,57
2012,8,62,G,1,86
2012,8,62,G,2,69
2012,8,62,U,1,46
2012,8,62,U,2,32
2012,8,63,E,1,4
2012,8,63,E,2,20
2012,8,63,F,1,55
2012,8,63,F,2,81
2012,8,63,G,1,91
2012,8,63,G,2,92
2012,8,63,U,1,45
2012,8,63,U,2,28
2012,8,64,E,1,13
2012,8,64,E,2,22
2012,8,64,F,1,75
2012,8,64,F,2,69
2012,8,64,G,1,87
2012,8,64,G,2,70
2012,8,64,U,1,47
2012,8,64,U,2,28
2012,8,65,E,1,3
2012,8,65,E,2,21
2012,8,65,F,1,65
2012,8,65,F,2,82
2012,8,65,G,1,95
2012,8,65,G,2,70
2012,8,65,U,1,52
2012,8,65,U,2,23
2012,8,66,E,1,7
2012,8,66,E,2,19
2012,8,66,F,1,61
2012,8,66,F,2,70
2012,8,66,G,1,83
2012,8,66,G,2,63
2012,8,66,U,1,42
2012,8,66,U,2,26
2012,8,67,E,1,7
2012,8,67,E,2,30
2012,8,67,F,1,62
2012,8,67,F,2,61
2012,8,67,G,1,78
2012,8,67,G,2,51
2012,8,67,U,1,33
2012,8,67,U,2,21
2012,8,68,E,1,12
2012,8,68,E,2,27
2012,8,68,F,1,61
2012,8,68,F,2,73
2012,8,68,G,1,82
2012,8,68,G,2,61
2012,8,68,U,1,28
2012,8,68,U,2,15
2012,8,69,E,1,8
2012,8,69,E,2,23
2012,8,69,F,1,41
2012,8,69,F,2,38
2012,8,69,G,1,67
2012,8,69,G,2,47
2012,8,69,U,1,25
2012,8,69,U,2,21
2012,8,70,E,1,8
2012,8,70,E,2,26
2012,8,70,F,1,28
2012,8,70,F,2,43
2012,8,70,G,1,46
2012,8,70,G,2,50
2012,8,70,U,1,18
2012,8,70,U,2,14
2012,8,71,E,1,9
2012,8,71,E,2,24
2012,8,71,F,1,48
2012,8,71,F,2,38
2012,8,71,G,1,48
2012,8,71,G,2,48
2012,8,71,U,1,21
2012,8,71,U,2,13
2012,8,72,E,1,8
2012,8,72,E,2,29
2012,8,72,F,1,28
2012,8,72,F,2,40
2012,8,72,G,1,59
2012,8,72,G,2,31
2012,8,72,U,1,21
2012,8,72,U,2,11
2012,8,73,E,1,9
2012,8,73,E,2,30
2012,8,73,F,1,34
2012,8,73,F,2,42
2012,8,73,G,1,37
2012,8,73,G,2,36
2012,8,73,U,1,11
2012,8,73,U,2,14
2012,8,74,E,1,13
2012,8,74,E,2,43
2012,8,74,F,1,22
2012,8,74,F,2,33
2012,8,74,G,1,28
2012,8,74,G,2,29
2012,8,74,U,1,12
2012,8,74,U,2,15
2012,8,75,E,1,5
2012,8,75,E,2,30
2012,8,75,F,1,23
2012,8,75,F,2,22
2012,8,75,G,1,45
2012,8,75,G,2,17
2012,8,75,U,1,13
2012,8,75,U,2,10
2012,8,76,E,1,10
2012,8,76,E,2,44
2012,8,76,F,1,14
2012,8,76,F,2,37
2012,8,76,G,1,40
2012,8,76,G,2,23
2012,8,76,U,1,13
2012,8,76,U,2,10
2012,8,77,E,1,8
2012,8,77,E,2,36
2012,8,77,F,1,24
2012,8,77,F,2,36
2012,8,77,G,1,29
2012,8,77,G,2,26
2012,8,77,U,1,9
2012,8,77,U,2,5
2012,8,78,E,1,11
2012,8,78,E,2,44
2012,8,78,F,1,15
2012,8,78,F,2,22
2012,8,78,G,1,20
2012,8,78,G,2,22
2012,8,78,U,1,7
2012,8,78,U,2,11
2012,8,79,E,1,11
2012,8,79,E,2,52
2012,8,79,F,1,17
2012,8,79,F,2,34
2012,8,79,G,1,27
2012,8,79,G,2,12
2012,8,79,U,1,8
2012,8,79,U,2,8
2012,8,80,E,1,18
2012,8,80,E,2,54
2012,8,80,F,1,5
2012,8,80,F,2,19
2012,8,80,G,1,25
2012,8,80,G,2,19
2012,8,80,U,1,4
2012,8,80,U,2,12
2012,8,81,E,1,14
2012,8,81,E,2,47
2012,8,81,F,1,8
2012,8,81,F,2,19
2012,8,81,G,1,19
2012,8,81,G,2,12
2012,8,81,U,1,6
2012,8,81,U,2,8
2012,8,82,E,1,9
2012,8,82,E,2,45
2012,8,82,F,1,13
2012,8,82,F,2,14
2012,8,82,G,1,23
2012,8,82,G,2,11
2012,8,82,U,1,7
2012,8,82,U,2,9
2012,8,83,E,1,10
2012,8,83,E,2,47
2012,8,83,F,1,7
2012,8,83,F,2,16
2012,8,83,G,1,18
2012,8,83,G,2,18
2012,8,83,U,1,2
2012,8,83,U,2,8
2012,8,84,E,1,10
2012,8,84,E,2,38
2012,8,84,F,1,4
2012,8,84,F,2,21
2012,8,84,G,1,16
2012,8,84,G,2,11
2012,8,84,U,1,8
2012,8,84,U,2,6
2012,8,85,E,1,12
2012,8,85,E,2,56
2012,8,85,F,1,2
2012,8,85,F,2,20
2012,8,85,G,1,22
2012,8,85,G,2,12
2012,8,85,U,1,2
2012,8,85,U,2,5
2012,8,86,E,1,13
2012,8,86,E,2,54
2012,8,86,F,1,3
2012,8,86,F,2,17
2012,8,86,G,1,10
2012,8,86,G,2,12
2012,8,86,U,1,1
2012,8,86,U,2,15
2012,8,87,E,1,12
2012,8,87,E,2,42
2012,8,87,F,1,7
2012,8,87,F,2,22
2012,8,87,G,1,6
2012,8,87,G,2,6
2012,8,87,U,1,1
2012,8,87,U,2,6
2012,8,88,E,1,7
2012,8,88,E,2,56
2012,8,88,F,1,3
2012,8,88,F,2,11
2012,8,88,G,1,12
2012,8,88,G,2,4
2012,8,88,U,1,2
2012,8,88,U,2,5
2012,8,89,E,1,13
2012,8,89,E,2,54
2012,8,89,F,1,3
2012,8,89,F,2,13
2012,8,89,G,1,12
2012,8,89,G,2,8
2012,8,89,U,1,1
2012,8,89,U,2,10
2012,8,90,E,1,7
2012,8,90,E,2,41
2012,8,90,F,1,2
2012,8,90,F,2,5
2012,8,90,G,1,7
2012,8,90,G,2,3
2012,8,90,U,2,6
2012,8,91,E,1,11
2012,8,91,E,2,45
2012,8,91,F,2,9
2012,8,91,G,1,4
2012,8,91,G,2,6
2012,8,91,U,2,8
2012,8,92,E,1,4
2012,8,92,E,2,34
2012,8,92,F,2,7
2012,8,92,G,1,3
2012,8,92,G,2,1
2012,8,92,U,1,1
2012,8,92,U,2,5
2012,8,93,E,1,3
2012,8,93,E,2,29
2012,8,93,F,1,2
2012,8,93,F,2,4
2012,8,93,G,1,4
2012,8,93,G,2,2
2012,8,93,U,2,5
2012,8,94,E,1,3
2012,8,94,E,2,20
2012,8,94,F,2,4
2012,8,94,G,1,2
2012,8,94,G,2,1
2012,8,94,U,1,1
2012,8,95,E,1,5
2012,8,95,E,2,18
2012,8,95,F,2,5
2012,8,96,E,1,2
2012,8,96,E,2,6
2012,8,96,F,2,2
2012,8,96,U,2,1
2012,8,97,E,1,5
2012,8,97,E,2,10
2012,8,97,F,2,2
2012,8,98,E,1,4
2012,8,98,E,2,4
2012,8,98,U,2,1
2012,8,99,E,1,3
2012,8,99,E,2,7
2012,8,99,F,2,3
2012,8,99,G,1,1
2012,8,99,U,2,4
2012,8,100,E,2,4
2012,8,100,F,2,1
2012,8,101,E,2,2
2012,8,102,E,2,2
2012,8,102,F,2,1
2012,8,103,E,2,1
2012,8,103,U,2,1
2012,8,104,E,2,1
2012,9,0,U,1,407
2012,9,0,U,2,381
2012,9,1,U,1,389
2012,9,1,U,2,395
2012,9,2,U,1,325
2012,9,2,U,2,339
2012,9,3,U,1,292
2012,9,3,U,2,331
2012,9,4,U,1,285
2012,9,4,U,2,276
2012,9,5,U,1,278
2012,9,5,U,2,255
2012,9,6,U,1,219
2012,9,6,U,2,221
2012,9,7,U,1,212
2012,9,7,U,2,215
2012,9,8,U,1,200
2012,9,8,U,2,204
2012,9,9,U,1,203
2012,9,9,U,2,211
2012,9,10,U,1,194
2012,9,10,U,2,186
2012,9,11,U,1,200
2012,9,11,U,2,191
2012,9,12,U,1,194
2012,9,12,U,2,170
2012,9,13,U,1,207
2012,9,13,U,2,182
2012,9,14,U,1,199
2012,9,14,U,2,186
2012,9,15,U,1,185
2012,9,15,U,2,162
2012,9,16,U,1,188
2012,9,16,U,2,158
2012,9,17,U,1,204
2012,9,17,U,2,205
2012,9,18,U,1,186
2012,9,18,U,2,192
2012,9,19,G,2,1
2012,9,19,U,1,250
2012,9,19,U,2,237
2012,9,20,G,1,3
2012,9,20,G,2,5
2012,9,20,U,1,348
2012,9,20,U,2,453
2012,9,21,G,1,3
2012,9,21,G,2,13
2012,9,21,U,1,433
2012,9,21,U,2,642
2012,9,22,F,1,1
2012,9,22,F,2,1
2012,9,22,G,1,7
2012,9,22,G,2,21
2012,9,22,U,1,551
2012,9,22,U,2,753
2012,9,23,F,2,3
2012,9,23,G,1,16
2012,9,23,G,2,35
2012,9,23,U,1,607
2012,9,23,U,2,750
2012,9,24,F,1,1
2012,9,24,F,2,4
2012,9,24,G,1,27
2012,9,24,G,2,71
2012,9,24,U,1,608
2012,9,24,U,2,685
2012,9,25,F,1,3
2012,9,25,F,2,3
2012,9,25,G,1,38
2012,9,25,G,2,65
2012,9,25,U,1,615
2012,9,25,U,2,662
2012,9,26,F,2,4
2012,9,26,G,1,51
2012,9,26,G,2,91
2012,9,26,U,1,604
2012,9,26,U,2,629
2012,9,27,F,1,6
2012,9,27,F,2,11
2012,9,27,G,1,72
2012,9,27,G,2,94
2012,9,27,U,1,583
2012,9,27,U,2,585
2012,9,28,F,1,6
2012,9,28,F,2,11
2012,9,28,G,1,77
2012,9,28,G,2,145
2012,9,28,U,1,597
2012,9,28,U,2,558
2012,9,29,F,1,5
2012,9,29,F,2,13
2012,9,29,G,1,107
2012,9,29,G,2,156
2012,9,29,U,1,510
2012,9,29,U,2,512
2012,9,30,E,2,1
2012,9,30,F,1,11
2012,9,30,F,2,14
2012,9,30,G,1,139
2012,9,30,G,2,147
2012,9,30,U,1,481
2012,9,30,U,2,415
2012,9,31,E,2,1
2012,9,31,F,1,15
2012,9,31,F,2,27
2012,9,31,G,1,161
2012,9,31,G,2,212
2012,9,31,U,1,496
2012,9,31,U,2,421
2012,9,32,E,2,1
2012,9,32,F,1,15
2012,9,32,F,2,24
2012,9,32,G,1,135
2012,9,32,G,2,212
2012,9,32,U,1,452
2012,9,32,U,2,383
2012,9,33,E,2,1
2012,9,33,F,1,21
2012,9,33,F,2,25
2012,9,33,G,1,172
2012,9,33,G,2,197
2012,9,33,U,1,445
2012,9,33,U,2,328
2012,9,34,E,1,1
2012,9,34,E,2,1
2012,9,34,F,1,15
2012,9,34,F,2,36
2012,9,34,G,1,167
2012,9,34,G,2,181
2012,9,34,U,1,369
2012,9,34,U,2,259
2012,9,35,F,1,32
2012,9,35,F,2,36
2012,9,35,G,1,180
2012,9,35,G,2,217
2012,9,35,U,1,310
2012,9,35,U,2,254
2012,9,36,E,2,2
2012,9,36,F,1,31
2012,9,36,F,2,31
2012,9,36,G,1,208
2012,9,36,G,2,209
2012,9,36,U,1,313
2012,9,36,U,2,252
2012,9,37,E,2,1
2012,9,37,F,1,26
2012,9,37,F,2,43
2012,9,37,G,1,209
2012,9,37,G,2,213
2012,9,37,U,1,285
2012,9,37,U,2,193
2012,9,38,F,1,38
2012,9,38,F,2,41
2012,9,38,G,1,191
2012,9,38,G,2,159
2012,9,38,U,1,247
2012,9,38,U,2,190
2012,9,39,F,1,35
2012,9,39,F,2,54
2012,9,39,G,1,174
2012,9,39,G,2,160
2012,9,39,U,1,234
2012,9,39,U,2,162
2012,9,40,E,1,1
2012,9,40,E,2,2
2012,9,40,F,1,50
2012,9,40,F,2,42
2012,9,40,G,1,173
2012,9,40,G,2,155
2012,9,40,U,1,193
2012,9,40,U,2,138
2012,9,41,E,2,1
2012,9,41,F,1,33
2012,9,41,F,2,45
2012,9,41,G,1,151
2012,9,41,G,2,144
2012,9,41,U,1,165
2012,9,41,U,2,128
2012,9,42,E,1,1
2012,9,42,E,2,3
2012,9,42,F,1,38
2012,9,42,F,2,61
2012,9,42,G,1,162
2012,9,42,G,2,138
2012,9,42,U,1,183
2012,9,42,U,2,97
2012,9,43,E,1,1
2012,9,43,E,2,6
2012,9,43,F,1,51
2012,9,43,F,2,47
2012,9,43,G,1,159
2012,9,43,G,2,137
2012,9,43,U,1,156
2012,9,43,U,2,118
2012,9,44,E,2,4
2012,9,44,F,1,44
2012,9,44,F,2,60
2012,9,44,G,1,150
2012,9,44,G,2,147
2012,9,44,U,1,159
2012,9,44,U,2,115
2012,9,45,E,2,2
2012,9,45,F,1,57
2012,9,45,F,2,73
2012,9,45,G,1,143
2012,9,45,G,2,135
2012,9,45,U,1,159
2012,9,45,U,2,114
2012,9,46,E,2,1
2012,9,46,F,1,56
2012,9,46,F,2,46
2012,9,46,G,1,135
2012,9,46,G,2,137
2012,9,46,U,1,126
2012,9,46,U,2,92
2012,9,47,E,1,1
2012,9,47,F,1,54
2012,9,47,F,2,67
2012,9,47,G,1,137
2012,9,47,G,2,133
2012,9,47,U,1,137
2012,9,47,U,2,90
2012,9,48,E,1,3
2012,9,48,E,2,3
2012,9,48,F,1,70
2012,9,48,F,2,58
2012,9,48,G,1,143
2012,9,48,G,2,118
2012,9,48,U,1,144
2012,9,48,U,2,84
2012,9,49,E,1,1
2012,9,49,E,2,8
2012,9,49,F,1,54
2012,9,49,F,2,53
2012,9,49,G,1,132
2012,9,49,G,2,124
2012,9,49,U,1,118
2012,9,49,U,2,72
2012,9,50,E,1,2
2012,9,50,E,2,3
2012,9,50,F,1,49
2012,9,50,F,2,59
2012,9,50,G,1,118
2012,9,50,G,2,132
2012,9,50,U,1,95
2012,9,50,U,2,76
2012,9,51,E,1,3
2012,9,51,E,2,4
2012,9,51,F,1,62
2012,9,51,F,2,60
2012,9,51,G,1,142
2012,9,51,G,2,119
2012,9,51,U,1,91
2012,9,51,U,2,59
2012,9,52,E,1,4
2012,9,52,E,2,8
2012,9,52,F,1,46
2012,9,52,F,2,62
2012,9,52,G,1,122
2012,9,52,G,2,94
2012,9,52,U,1,87
2012,9,52,U,2,60
2012,9,53,E,1,3
2012,9,53,E,2,10
2012,9,53,F,1,58
2012,9,53,F,2,56
2012,9,53,G,1,125
2012,9,53,G,2,111
2012,9,53,U,1,86
2012,9,53,U,2,57
2012,9,54,E,1,4
2012,9,54,E,2,12
2012,9,54,F,1,44
2012,9,54,F,2,50
2012,9,54,G,1,109
2012,9,54,G,2,117
2012,9,54,U,1,88
2012,9,54,U,2,40
2012,9,55,E,1,1
2012,9,55,E,2,4
2012,9,55,F,1,48
2012,9,55,F,2,63
2012,9,55,G,1,117
2012,9,55,G,2,101
2012,9,55,U,1,84
2012,9,55,U,2,50
2012,9,56,E,1,4
2012,9,56,E,2,12
2012,9,56,F,1,47
2012,9,56,F,2,54
2012,9,56,G,1,102
2012,9,56,G,2,97
2012,9,56,U,1,76
2012,9,56,U,2,43
2012,9,57,E,1,2
2012,9,57,E,2,11
2012,9,57,F,1,51
2012,9,57,F,2,68
2012,9,57,G,1,122
2012,9,57,G,2,106
2012,9,57,U,1,61
2012,9,57,U,2,50
2012,9,58,E,1,4
2012,9,58,E,2,13
2012,9,58,F,1,34
2012,9,58,F,2,66
2012,9,58,G,1,100
2012,9,58,G,2,97
2012,9,58,U,1,62
2012,9,58,U,2,36
2012,9,59,E,1,6
2012,9,59,E,2,16
2012,9,59,F,1,46
2012,9,59,F,2,51
2012,9,59,G,1,90
2012,9,59,G,2,99
2012,9,59,U,1,52
2012,9,59,U,2,31
2012,9,60,E,1,5
2012,9,60,E,2,13
2012,9,60,F,1,51
2012,9,60,F,2,58
2012,9,60,G,1,118
2012,9,60,G,2,96
2012,9,60,U,1,65
2012,9,60,U,2,31
2012,9,61,E,2,15
2012,9,61,F,1,44
2012,9,61,F,2,59
2012,9,61,G,1,109
2012,9,61,G,2,108
2012,9,61,U,1,42
2012,9,61,U,2,36
2012,9,62,E,1,8
2012,9,62,E,2,18
2012,9,62,F,1,51
2012,9,62,F,2,60
2012,9,62,G,1,107
2012,9,62,G,2,102
2012,9,62,U,1,53
2012,9,62,U,2,27
2012,9,63,E,1,5
2012,9,63,E,2,20
2012,9,63,F,1,43
2012,9,63,F,2,67
2012,9,63,G,1,119
2012,9,63,G,2,83
2012,9,63,U,1,39
2012,9,63,U,2,13
2012,9,64,E,1,5
2012,9,64,E,2,24
2012,9,64,F,1,60
2012,9,64,F,2,71
2012,9,64,G,1,108
2012,9,64,G,2,102
2012,9,64,U,1,21
2012,9,64,U,2,31
2012,9,65,E,1,11
2012,9,65,E,2,23
2012,9,65,F,1,56
2012,9,65,F,2,65
2012,9,65,G,1,122
2012,9,65,G,2,93
2012,9,65,U,1,29
2012,9,65,U,2,17
2012,9,66,E,1,11
2012,9,66,E,2,36
2012,9,66,F,1,44
2012,9,66,F,2,65
2012,9,66,G,1,106
2012,9,66,G,2,98
2012,9,66,U,1,31
2012,9,66,U,2,25
2012,9,67,E,1,9
2012,9,67,E,2,36
2012,9,67,F,1,37
2012,9,67,F,2,55
2012,9,67,G,1,75
2012,9,67,G,2,70
2012,9,67,U,1,21
2012,9,67,U,2,17
2012,9,68,E,1,8
2012,9,68,E,2,30
2012,9,68,F,1,42
2012,9,68,F,2,57
2012,9,68,G,1,85
2012,9,68,G,2,64
2012,9,68,U,1,18
2012,9,68,U,2,17
2012,9,69,E,1,8
2012,9,69,E,2,36
2012,9,69,F,1,38
2012,9,69,F,2,54
2012,9,69,G,1,82
2012,9,69,G,2,58
2012,9,69,U,1,12
2012,9,69,U,2,9
2012,9,70,E,1,8
2012,9,70,E,2,39
2012,9,70,F,1,31
2012,9,70,F,2,36
2012,9,70,G,1,64
2012,9,70,G,2,61
2012,9,70,U,1,15
2012,9,70,U,2,20
2012,9,71,E,1,11
2012,9,71,E,2,41
2012,9,71,F,1,25
2012,9,71,F,2,37
2012,9,71,G,1,53
2012,9,71,G,2,55
2012,9,71,U,1,17
2012,9,71,U,2,11
2012,9,72,E,1,7
2012,9,72,E,2,34
2012,9,72,F,1,24
2012,9,72,F,2,42
2012,9,72,G,1,48
2012,9,72,G,2,46
2012,9,72,U,1,20
2012,9,72,U,2,14
2012,9,73,E,1,8
2012,9,73,E,2,49
2012,9,73,F,1,15
2012,9,73,F,2,38
2012,9,73,G,1,57
2012,9,73,G,2,34
2012,9,73,U,1,13
2012,9,73,U,2,13
2012,9,74,E,1,13
2012,9,74,E,2,43
2012,9,74,F,1,23
2012,9,74,F,2,37
2012,9,74,G,1,50
2012,9,74,G,2,32
2012,9,74,U,1,10
2012,9,74,U,2,7
2012,9,75,E,1,9
2012,9,75,E,2,40
2012,9,75,F,1,17
2012,9,75,F,2,26
2012,9,75,G,1,38
2012,9,75,G,2,27
2012,9,75,U,1,13
2012,9,75,U,2,4
2012,9,76,E,1,10
2012,9,76,E,2,36
2012,9,76,F,1,15
2012,9,76,F,2,23
2012,9,76,G,1,32
2012,9,76,G,2,28
2012,9,76,U,1,8
2012,9,76,U,2,7
2012,9,77,E,1,7
2012,9,77,E,2,36
2012,9,77,F,1,14
2012,9,77,F,2,22
2012,9,77,G,1,33
2012,9,77,G,2,26
2012,9,77,U,1,9
2012,9,77,U,2,8
2012,9,78,E,1,10
2012,9,78,E,2,55
2012,9,78,F,1,7
2012,9,78,F,2,34
2012,9,78,G,1,35
2012,9,78,G,2,20
2012,9,78,U,1,7
2012,9,78,U,2,1
2012,9,79,E,1,13
2012,9,79,E,2,39
2012,9,79,F,1,17
2012,9,79,F,2,32
2012,9,79,G,1,20
2012,9,79,G,2,25
2012,9,79,U,1,2
2012,9,79,U,2,8
2012,9,80,E,1,10
2012,9,80,E,2,53
2012,9,80,F,1,8
2012,9,80,F,2,23
2012,9,80,G,1,24
2012,9,80,G,2,24
2012,9,80,U,1,2
2012,9,80,U,2,9
2012,9,81,E,1,9
2012,9,81,E,2,51
2012,9,81,F,1,13
2012,9,81,F,2,21
2012,9,81,G,1,33
2012,9,81,G,2,12
2012,9,81,U,1,5
2012,9,81,U,2,9
2012,9,82,E,1,6
2012,9,82,E,2,58
2012,9,82,F,1,10
2012,9,82,F,2,14
2012,9,82,G,1,18
2012,9,82,G,2,16
2012,9,82,U,1,2
2012,9,82,U,2,7
2012,9,83,E,1,12
2012,9,83,E,2,45
2012,9,83,F,1,9
2012,9,83,F,2,16
2012,9,83,G,1,17
2012,9,83,G,2,11
2012,9,83,U,1,1
2012,9,83,U,2,6
2012,9,84,E,1,4
2012,9,84,E,2,43
2012,9,84,F,1,4
2012,9,84,F,2,14
2012,9,84,G,1,14
2012,9,84,G,2,15
2012,9,84,U,1,1
2012,9,84,U,2,5
2012,9,85,E,1,12
2012,9,85,E,2,49
2012,9,85,F,1,5
2012,9,85,F,2,11
2012,9,85,G,1,11
2012,9,85,G,2,11
2012,9,85,U,1,5
2012,9,85,U,2,4
2012,9,86,E,1,7
2012,9,86,E,2,41
2012,9,86,F,1,6
2012,9,86,F,2,15
2012,9,86,G,1,6
2012,9,86,G,2,6
2012,9,86,U,1,1
2012,9,86,U,2,6
2012,9,87,E,1,11
2012,9,87,E,2,45
2012,9,87,F,1,1
2012,9,87,F,2,11
2012,9,87,G,1,11
2012,9,87,G,2,8
2012,9,87,U,1,2
2012,9,87,U,2,7
2012,9,88,E,1,10
2012,9,88,E,2,48
2012,9,88,F,1,1
2012,9,88,F,2,8
2012,9,88,G,1,5
2012,9,88,G,2,7
2012,9,88,U,1,1
2012,9,88,U,2,3
2012,9,89,E,1,6
2012,9,89,E,2,35
2012,9,89,F,1,2
2012,9,89,F,2,4
2012,9,89,G,1,10
2012,9,89,G,2,2
2012,9,89,U,1,2
2012,9,89,U,2,1
2012,9,90,E,1,6
2012,9,90,E,2,34
2012,9,90,F,2,5
2012,9,90,G,1,7
2012,9,90,G,2,3
2012,9,90,U,1,1
2012,9,90,U,2,2
2012,9,91,E,1,4
2012,9,91,E,2,30
2012,9,91,F,2,5
2012,9,91,G,1,4
2012,9,91,G,2,1
2012,9,91,U,1,1
2012,9,91,U,2,1
2012,9,92,E,1,2
2012,9,92,E,2,25
2012,9,92,F,2,1
2012,9,92,G,1,3
2012,9,92,G,2,3
2012,9,93,E,1,1
2012,9,93,E,2,31
2012,9,93,F,2,4
2012,9,93,G,1,5
2012,9,93,G,2,1
2012,9,93,U,2,1
2012,9,94,E,1,2
2012,9,94,E,2,6
2012,9,94,F,1,2
2012,9,94,G,1,1
2012,9,95,E,2,15
2012,9,95,F,2,3
2012,9,95,G,1,3
2012,9,95,U,1,1
2012,9,95,U,2,3
2012,9,96,E,1,2
2012,9,96,E,2,12
2012,9,96,F,2,3
2012,9,96,U,1,1
2012,9,96,U,2,1
2012,9,97,E,1,2
2012,9,97,E,2,5
2012,9,97,F,2,2
2012,9,97,U,2,1
2012,9,98,E,2,3
2012,9,98,F,2,1
2012,9,98,U,2,1
2012,9,99,E,2,3
2012,9,99,U,2,1
2012,9,100,E,2,1
2012,9,100,F,2,1
2012,9,100,U,2,1
2012,10,0,U,1,579
2012,10,0,U,2,537
2012,10,1,U,1,558
2012,10,1,U,2,522
2012,10,2,U,1,456
2012,10,2,U,2,430
2012,10,3,U,1,427
2012,10,3,U,2,396
2012,10,4,U,1,366
2012,10,4,U,2,379
2012,10,5,U,1,342
2012,10,5,U,2,320
2012,10,6,U,1,340
2012,10,6,U,2,301
2012,10,7,U,1,295
2012,10,7,U,2,246
2012,10,8,U,1,229
2012,10,8,U,2,257
2012,10,9,U,1,297
2012,10,9,U,2,234
2012,10,10,U,1,235
2012,10,10,U,2,232
2012,10,11,U,1,237
2012,10,11,U,2,242
2012,10,12,U,1,242
2012,10,12,U,2,219
2012,10,13,U,1,200
2012,10,13,U,2,235
2012,10,14,U,1,206
2012,10,14,U,2,219
2012,10,15,U,1,225
2012,10,15,U,2,197
2012,10,16,U,1,253
2012,10,16,U,2,241
2012,10,17,U,1,260
2012,10,17,U,2,247
2012,10,18,G,2,1
2012,10,18,U,1,228
2012,10,18,U,2,220
2012,10,19,G,2,2
2012,10,19,U,1,298
2012,10,19,U,2,279
2012,10,20,F,1,1
2012,10,20,G,1,1
2012,10,20,G,2,5
2012,10,20,U,1,352
2012,10,20,U,2,436
2012,10,21,F,2,1
2012,10,21,G,1,1
2012,10,21,G,2,16
2012,10,21,U,1,551
2012,10,21,U,2,603
2012,10,22,G,1,13
2012,10,22,G,2,13
2012,10,22,U,1,624
2012,10,22,U,2,763
2012,10,23,F,1,1
2012,10,23,G,1,11
2012,10,23,G,2,30
2012,10,23,U,1,607
2012,10,23,U,2,744
2012,10,24,F,1,1
2012,10,24,F,2,1
2012,10,24,G,1,23
2012,10,24,G,2,35
2012,10,24,U,1,654
2012,10,24,U,2,696
2012,10,25,F,1,3
2012,10,25,F,2,5
2012,10,25,G,1,26
2012,10,25,G,2,51
2012,10,25,U,1,605
2012,10,25,U,2,668
2012,10,26,F,2,7
2012,10,26,G,1,37
2012,10,26,G,2,96
2012,10,26,U,1,660
2012,10,26,U,2,612
2012,10,27,F,2,10
2012,10,27,G,1,69
2012,10,27,G,2,126
2012,10,27,U,1,587
2012,10,27,U,2,607
2012,10,28,F,1,3
2012,10,28,F,2,8
2012,10,28,G,1,89
2012,10,28,G,2,152
2012,10,28,U,1,588
2012,10,28,U,2,503
2012,10,29,F,1,11
2012,10,29,F,2,10
2012,10,29,G,1,126
2012,10,29,G,2,178
2012,10,29,U,1,536
2012,10,29,U,2,509
2012,10,30,F,1,6
2012,10,30,F,2,21
2012,10,30,G,1,152
2012,10,30,G,2,237
2012,10,30,U,1,543
2012,10,30,U,2,430
2012,10,31,F,1,11
2012,10,31,F,2,23
2012,10,31,G,1,189
2012,10,31,G,2,274
2012,10,31,U,1,526
2012,10,31,U,2,398
2012,10,32,E,2,3
2012,10,32,F,1,16
2012,10,32,F,2,31
2012,10,32,G,1,214
2012,10,32,G,2,278
2012,10,32,U,1,431
2012,10,32,U,2,344
2012,10,33,E,1,1
2012,10,33,F,1,21
2012,10,33,F,2,25
2012,10,33,G,1,268
2012,10,33,G,2,298
2012,10,33,U,1,466
2012,10,33,U,2,352
2012,10,34,E,1,1
2012,10,34,E,2,1
2012,10,34,F,1,17
2012,10,34,F,2,40
2012,10,34,G,1,252
2012,10,34,G,2,292
2012,10,34,U,1,366
2012,10,34,U,2,290
2012,10,35,E,1,1
2012,10,35,E,2,2
2012,10,35,F,1,27
2012,10,35,F,2,53
2012,10,35,G,1,278
2012,10,35,G,2,252
2012,10,35,U,1,347
2012,10,35,U,2,273
2012,10,36,E,1,1
2012,10,36,E,2,1
2012,10,36,F,1,39
2012,10,36,F,2,52
2012,10,36,G,1,310
2012,10,36,G,2,302
2012,10,36,U,1,315
2012,10,36,U,2,252
